MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/22/2023 9:46:23,1.17.0,Bandit,10,4.15,nan,15,10.1,40,Right,Right.1,0,1,0.1,0.2,nan.1,nan.2,0.18
10/19/2023 20:35:43,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1440.0,1086.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:35:43,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1440.0,1086.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:35:47,1.17.0,Bandit,10.0,3.67,,15.0,10.0,40.0,Right,Right,1440.0,1087.0,1025.0,5.0,,,1.46,,,,,,,,,,,,,,,,,,
10/19/2023 20:35:52,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1440.0,1087.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:35:52,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1440.0,1087.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:35:52,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1440.0,1087.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:35:53,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1440.0,1087.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:35:53,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1440.0,1087.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:35:56,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1440.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:03,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,Left,Right,1441.0,1087.0,1025.0,5.0,,,0.07,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:06,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1441.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:07,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1441.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:08,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1441.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:09,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1441.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:10,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1441.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:11,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1441.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:14,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1441.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:15,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1441.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:17,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1442.0,1087.0,1025.0,5.0,,,0.89,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:20,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:21,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:21,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:23,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:24,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:24,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:27,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:28,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:28,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1442.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:29,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1443.0,1087.0,1025.0,5.0,,,0.02,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:31,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1443.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:32,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1443.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:33,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1443.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:34,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1443.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:36,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1443.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:36,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,LeftinTimeOut,Right,1443.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:38,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1443.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:45,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,Left,Right,1444.0,1087.0,1025.0,5.0,,,0.34,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:49,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1444.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:50,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,LeftinTimeOut,Right,1444.0,1087.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:56,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1087.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:36:58,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1444.0,1088.0,1025.0,5.0,,,0.49,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:00,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:02,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:05,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:06,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:06,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:06,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:07,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:07,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1444.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:16,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1445.0,1088.0,1025.0,5.0,,,0.05,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:22,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1445.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:23,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1445.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:24,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1445.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:24,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1445.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:25,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1445.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:26,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1445.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:37,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1446.0,1088.0,1025.0,5.0,,,0.05,,,,,,,,,,,,,,,,,,
10/19/2023 20:37:41,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1446.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:47:57,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1447.0,1088.0,1025.0,5.0,,,0.04,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:01,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1447.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:05,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1447.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:07,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1447.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:07,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1447.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:07,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1447.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:08,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1447.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:08,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1447.0,1088.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:16,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1448.0,1088.0,1025.0,5.0,,,0.09,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:19,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,LeftinTimeOut,Right,1448.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:19,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1448.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:20,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1448.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:22,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1448.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:23,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1448.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:24,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1448.0,1088.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:29,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1448.0,1089.0,1025.0,5.0,,,0.06,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:32,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1448.0,1089.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:32,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1448.0,1089.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:33,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1448.0,1089.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:33,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1448.0,1089.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:40,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1448.0,1089.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:43,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1449.0,1089.0,1025.0,5.0,,,0.14,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:47,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1449.0,1089.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:48,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1449.0,1089.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:48:49,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1449.0,1089.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:06,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:09,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:09,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:10,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:10,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:10,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:11,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:13,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:13,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:14,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1090.0,1025.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:15,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1449.0,1090.0,1025.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:24,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1449.0,1091.0,1025.0,5.0,,,0.16,,,,,,,,,,,,,,,,,,
10/19/2023 20:49:26,1.17.0,Bandit,10.0,3.65,1.0,15.0,10.0,40.0,Pellet,Right,1449.0,1091.0,1026.0,5.0,0.36,5437.0,,,,,,,,,,,,,,,,,,,
10/19/2023 20:50:02,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1449.0,1092.0,1026.0,6.0,,,0.12,,,,,,,,,,,,,,,,,,
10/19/2023 20:50:04,1.17.0,Bandit,10.0,3.66,2.0,15.0,10.0,40.0,Pellet,Right,1449.0,1092.0,1027.0,6.0,0.12,38.0,,,,,,,,,,,,,,,,,,,
10/19/2023 20:50:36,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1449.0,1093.0,1027.0,7.0,,,0.03,,,,,,,,,,,,,,,,,,
10/19/2023 20:50:39,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1093.0,1027.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:50:40,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1093.0,1027.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:50:40,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1093.0,1027.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:50:43,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1449.0,1093.0,1027.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 20:51:03,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1449.0,1094.0,1027.0,7.0,,,0.33,,,,,,,,,,,,,,,,,,
10/19/2023 20:51:05,1.17.0,Bandit,10.0,3.66,1.0,15.0,10.0,40.0,Pellet,Right,1449.0,1094.0,1028.0,7.0,0.12,61.0,,,,,,,,,,,,,,,,,,,
10/19/2023 20:51:32,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,Right,Right,1449.0,1095.0,1028.0,8.0,,,0.04,,,,,,,,,,,,,,,,,,
10/19/2023 20:51:34,1.17.0,Bandit,10.0,3.66,1.0,15.0,10.0,40.0,Pellet,Right,1449.0,1095.0,1029.0,8.0,0.36,29.0,,,,,,,,,,,,,,,,,,,
10/19/2023 20:52:09,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1449.0,1096.0,1029.0,9.0,,,0.21,,,,,,,,,,,,,,,,,,
10/19/2023 20:52:10,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1449.0,1096.0,1029.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 20:52:28,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1449.0,1097.0,1029.0,9.0,,,0.05,,,,,,,,,,,,,,,,,,
10/19/2023 20:52:32,1.17.0,Bandit,10.0,3.65,3.0,15.0,10.0,40.0,Pellet,Right,1449.0,1097.0,1030.0,9.0,0.06,58.0,,,,,,,,,,,,,,,,,,,
10/19/2023 20:53:14,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1450.0,1097.0,1030.0,10.0,,,0.21,,,,,,,,,,,,,,,,,,
10/19/2023 21:02:21,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1451.0,1097.0,1030.0,10.0,,,0.02,,,,,,,,,,,,,,,,,,
10/19/2023 21:02:22,1.17.0,Bandit,10.0,3.67,1.0,15.0,10.0,40.0,Pellet,Right,1451.0,1097.0,1031.0,10.0,0.18,590.0,,,,,,,,,,,,,,,,,,,
10/19/2023 21:02:45,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1452.0,1097.0,1031.0,11.0,,,0.12,,,,,,,,,,,,,,,,,,
10/19/2023 21:02:49,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1452.0,1097.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:02:53,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1452.0,1097.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:19:57,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1453.0,1097.0,1031.0,11.0,,,0.04,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:01,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,LeftinTimeOut,Right,1453.0,1097.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:02,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1453.0,1097.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:04,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1453.0,1097.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:28,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,Right,Right,1453.0,1098.0,1031.0,11.0,,,0.16,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:30,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1098.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:33,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1098.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:33,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1098.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:38,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1098.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:39,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1098.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:39,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1098.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:46,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Right,Right,1453.0,1099.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:49,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1099.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:50,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1099.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:50,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,RightinTimeout,Right,1453.0,1099.0,1031.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:53,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,LeftinTimeOut,Right,1453.0,1099.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:20:57,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1453.0,1099.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:21:05,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,Left,Right,1454.0,1099.0,1031.0,11.0,,,0.62,,,,,,,,,,,,,,,,,,
10/19/2023 21:21:10,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1454.0,1099.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:21:10,1.17.0,Bandit,10.0,3.65,,15.0,10.0,40.0,LeftinTimeOut,Right,1454.0,1099.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:21:11,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1454.0,1099.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:21:12,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1454.0,1099.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
10/19/2023 21:21:13,1.17.0,Bandit,10.0,3.66,,15.0,10.0,40.0,LeftinTimeOut,Right,1454.0,1099.0,1031.0,11.0,,,,,,,,,,,,,,,,,,,,,
